window,window_start,window_end,behavior_cohort_dimension,behavior_cohort_band,trust_classification,agent_delegation_classification,skill_read_presence_classification,cohort_size,signal_count,attributed_signal_count,attributed_signal_share,agent_delegation_user_count,skill_read_user_count,suppression_status,suppression_reason,readiness_decision
2,2026-02-21,2026-04-22,velocity_band,MEDIUM_VELOCITY,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,209,315,0,0.0,209,209,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,14640,54789,31614,0.5770136341236379,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,1558,7060,4197,0.5944759206798866,0,1558,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1855784,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,19564,0,0,,0,19564,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,24952,146622,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,1730,14070,0,0.0,0,1730,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,55669,218112,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_ABSENT,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,2577,11340,0,0.0,0,2577,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,2757,12879,7015,0.5446851463622953,2757,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,381,1676,1004,0.5990453460620525,381,381,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,58295,0,0,,58295,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,3231,0,0,,3231,3231,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,3666,26273,0,0.0,3666,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,362,2341,0,0.0,362,362,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,6793,26472,0,0.0,6793,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_PRESENT,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,591,2892,0,0.0,591,591,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,8097,61045,23882,0.39121959210418544,8097,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,2047,22582,7054,0.31237268621025593,2047,2047,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,115960,0,0,,115960,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,9076,0,0,,9076,9076,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,8788,73529,0,0.0,8788,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,1411,10426,0,0.0,1411,1411,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,19338,89307,0,0.0,19338,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,agent_delegation_band,AGENT_DELEGATION_REPEATED,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,2281,13816,0,0.0,2281,2281,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2885,11843,6433,0.5431900700835937,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,111,350,303,0.8657142857142858,0,111,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,8,9,9,1.0,8,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,330851,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,1561,0,0,,0,1561,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,3815,0,0,,3815,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,3109,0,0,,3109,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,6,0,0,,6,6,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,4151,12696,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,54,629,0,0.0,0,54,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,34,51,0,0.0,34,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,38,334,0,0.0,38,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,13109,59354,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,22,89,0,0.0,0,22,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,28,77,0,0.0,28,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,49,259,0,0.0,49,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,931462,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,100,0,0,,0,100,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,912,0,0,,912,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,FOCUSED_INTEGRATION,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,176,3504,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,FOCUSED_INTEGRATION,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,depth_repertoire_band,FOCUSED_INTEGRATION,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,11755,42946,25181,0.5863409863549573,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,1447,6710,3894,0.580327868852459,0,1447,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,2749,12870,7006,0.5443667443667444,2749,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,381,1676,1004,0.5990453460620525,381,381,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,8095,61032,23871,0.39112268973653164,8095,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,2047,22582,7054,0.31237268621025593,2047,2047,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_BEHAVIOR_COHORT_REVIEW
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,413451,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,17859,0,0,,0,17859,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,54444,0,0,,54444,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,3229,0,0,,3229,3229,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,111939,0,0,,111939,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,9070,0,0,,9070,9070,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,20621,130414,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,1676,13441,0,0.0,0,1676,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,3632,26222,0,0.0,3632,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,362,2341,0,0.0,362,362,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,8750,73195,0,0.0,8750,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,1410,10044,0,0.0,1410,1410,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,42557,158755,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,2555,11251,0,0.0,0,2555,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,6765,26395,0,0.0,6765,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,591,2892,0,0.0,591,591,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,19288,88874,0,0.0,19288,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,2281,13816,0,0.0,2281,2281,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,UNSTABLE_OR_INSUFFICIENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,180020,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,UNSTABLE_OR_INSUFFICIENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,44,0,0,,0,44,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,depth_repertoire_band,UNSTABLE_OR_INSUFFICIENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,36,0,0,,36,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,depth_repertoire_band,UNSTABLE_OR_INSUFFICIENT,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,depth_repertoire_band,UNSTABLE_OR_INSUFFICIENT,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED
3,2026-01-22,2026-03-23,skill_read_presence_band,SKILL_READ_ABSENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,14640,54789,31614,0.5770136341236379,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,skill_read_presence_band,SKILL_READ_ABSENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,2757,12879,7015,0.5446851463622953,2757,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,skill_read_presence_band,SKILL_READ_ABSENT,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,8097,61045,23882,0.39121959210418544,8097,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
3,2026-01-22,2026-03-23,skill_read_presence_band,SKILL_READ_ABSENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1855784,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,skill_read_presence_band,SKILL_READ_ABSENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,58295,0,0,,58295,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_EVIDENCE_GAPS
3,2026-01-22,2026-03-23,skill_read_presence_band,SKILL_READ_ABSENT,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,115960,0,0,,115960,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_RESEARCH
